,uniware_sku_id,style_id,pd_size,fit,sub_category,sub_brand,store_category,warehouse,opening_total_inventory,weekly_opening_inventory,current_total_inventory,intransit_inventory,unbroken_days,L45_sold_qty,L30_sold_qty,L15_sold_qty,L7_sold_qty,l30_ros,unbroken_l30_ros,broken_flag,style_ros,sales_size_ratio,cap_ros,final_unbroken_l30_ros,inventory,expected_demand_in_16_days,inventory_need_to_inward,available_inventory_to_inward,replen_flag,possible_inward,store_capacity,total_styles,sales_cover,po_qty,updated_at,store_name,style_broken_flag,Remark,pred
2111,1344831,637483,2xl,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_004,1,0,0,0,6,1,1,0,0,0.03333333333333333,0.1666666666666667,1,0.2333333333333333,0.0840764331210191,0.3333333333333333,0.1666666666666667,16,2,2,2,Replen,2,1488,62,0.781905970998736,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2112,1344829,637483,xl,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_004,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.2333333333333333,0.1044585987261147,0.2,0.02437367303609342,15,1,1,1,Replen,1,1488,62,0.7862070891859829,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2113,1412314,676064,l,regular fit,dresses,bewakoof,female-dresses,bk_ebo_004,3,2,1,0,30,2,2,1,1,0.06666666666666667,0.06666666666666667,0,0.2268115942028985,0.1851851851851852,0.06666666666666667,0.06666666666666667,30,1,2,2,Replen,2,108,9,0.6513366193508352,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2114,1397098,664135,xl,oversized fit,joggers,bewakoof,male-joggers,bk_ebo_004,0,0,0,1,13,2,2,0,0,0.06666666666666667,0.1538461538461539,1,0.2252747252747253,0.186046511627907,0.1538461538461539,0.1538461538461539,29,2,2,2,Replen,2,192,16,0.7342522058168762,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2115,1397083,664135,s,oversized fit,joggers,bewakoof,male-joggers,bk_ebo_004,2,2,0,0,28,2,2,2,2,0.06666666666666667,0.07142857142857142,1,0.2252747252747253,0.2790697674418605,0.1818181818181818,0.07142857142857142,4,1,2,2,Replen,2,192,16,0.7544185191017476,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2116,1321081,628761,l,oversized fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_004,0,0,2,0,8,1,1,0,0,0.03333333333333333,0.125,0,0.2222850678733032,0.1111111111111111,0.125,0.125,23,1,2,2,Replen,2,132,11,0.6704447251225127,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2117,1321079,628761,m,oversized fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_004,0,0,0,0,17,1,1,1,0,0.03333333333333333,0.05882352941176471,1,0.2222850678733032,0.3333333333333333,0.08333333333333333,0.05882352941176471,12,1,2,2,Replen,2,132,11,0.6947615789318287,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2118,1355506,644668,s,oversized fit,sweaters,bewakoof,male-sweaters,bk_ebo_004,1,0,0,0,13,1,1,0,0,0.03333333333333333,0.07692307692307693,0,0.2064777327935223,0.3006134969325153,0.6666666666666666,0.07692307692307693,52,1,2,2,Replen,2,0,0,0.7432938402661492,2,2025-12-03,bk_ebo_004,0,NON EOSS,2.0
2119,1415077,644668,3xl,oversized fit,sweaters,bewakoof,male-sweaters,bk_ebo_004,1,0,0,0,13,1,1,0,0,0.03333333333333333,0.07692307692307693,0,0.2064777327935223,0.0245398773006135,0.09090909090909091,0.07692307692307693,1,1,1,1,Replen,1,0,0,0.7530303724836314,1,2025-12-03,bk_ebo_004,0,NON EOSS,1.0
2120,1355510,644668,m,oversized fit,sweaters,bewakoof,male-sweaters,bk_ebo_004,0,0,0,0,19,1,1,0,0,0.03333333333333333,0.05263157894736842,0,0.2064777327935223,0.2576687116564417,0.25,0.05263157894736842,23,1,2,2,Replen,2,0,0,0.7596922103166456,2,2025-12-03,bk_ebo_004,0,NON EOSS,2.0
2121,1350132,641002,xl,oversized fit,hoodies,bewakoof,female-hoodies,bk_ebo_004,2,0,0,0,14,2,1,0,0,0.03333333333333333,0.07142857142857142,1,0.2047619047619048,0.1496815286624204,0.1428571428571428,0.07142857142857142,8,1,1,1,Replen,1,0,0,0.7084002482561903,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2122,1350141,641002,2xl,oversized fit,hoodies,bewakoof,female-hoodies,bk_ebo_004,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.2047619047619048,0.1082802547770701,0.1111111111111111,0.0221716712162572,10,1,1,1,Replen,1,0,0,0.7342135308515702,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2123,1310009,625162,32,straight fit,jeans,bewakoof,female-jeans,bk_ebo_004,0,1,0,0,20,1,1,1,1,0.03333333333333333,0.05,1,0.1995726495726496,0.1983471074380165,0.05,0.05,15,1,1,1,Replen,1,96,8,0.5732625733753214,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2124,1212494,585684,m,oversized fit,joggers,bewakoof air,female-joggers,bk_ebo_004,0,2,1,0,12,1,1,1,1,0.03333333333333333,0.08333333333333333,0,0.1833333333333333,0.2043010752688172,0.08333333333333333,0.08333333333333333,168,1,2,2,Replen,2,120,10,0.6149657473589367,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2125,1298105,620015,32,regular fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_004,0,0,0,0,14,1,1,1,0,0.03333333333333333,0.07142857142857142,1,0.1723901098901099,0.3225806451612903,0.1111111111111111,0.07142857142857142,40,1,1,1,Replen,1,132,11,0.7401886684657156,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2126,1298117,620015,36,regular fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_004,0,0,0,0,16,1,1,1,0,0.03333333333333333,0.0625,1,0.1723901098901099,0.0967741935483871,0.3333333333333333,0.0625,7,1,1,1,Replen,1,132,11,0.7660253256381139,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2127,1298113,620015,34,regular fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_004,0,1,0,0,26,1,1,1,1,0.03333333333333333,0.03846153846153846,1,0.1723901098901099,0.1290322580645161,0.2222222222222222,0.03846153846153846,51,1,1,1,Replen,1,132,11,0.7819248069749744,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2128,1212686,585717,xl,oversized fit,joggers,bewakoof air,female-joggers,bk_ebo_004,0,0,0,1,11,1,1,0,0,0.03333333333333333,0.09090909090909091,1,0.1575757575757576,0.1720430107526882,0.25,0.09090909090909091,104,1,1,1,Replen,1,120,10,0.7561981365635603,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2129,1379792,654849,xl,wide leg,trackpants,bewakoof heavy duty,female-joggers,bk_ebo_004,1,0,0,1,13,1,1,0,0,0.03333333333333333,0.07692307692307693,1,0.1435897435897436,0.09090909090909091,0.25,0.07692307692307693,49,1,1,1,Replen,1,120,10,0.784226893471237,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2130,1393480,662081,l,oversized fit,shorts,bewakoof,male-shorts,bk_ebo_004,4,0,0,2,7,1,1,0,0,0.03333333333333333,0.1428571428571428,1,0.1428571428571428,0.4545454545454546,0.1428571428571428,0.1428571428571428,45,1,2,2,Replen,2,0,0,0.5061349693251533,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2131,1416738,677623,m,regular fit,shirts,bewakoof,male-shirts,bk_ebo_004,4,1,0,2,28,3,3,1,1,0.1,0.1071428571428571,1,0.1404761904761905,0.2738095238095238,0.1851851851851852,0.1071428571428571,62,1,2,2,Replen,2,468,39,0.6598717476311924,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2132,1427831,684244,2xl,oversized fit,shirts,bewakoof,male-shirts,bk_ebo_004,1,0,0,1,14,1,1,0,0,0.03333333333333333,0.07142857142857142,1,0.1380952380952381,0.09523809523809523,0.08333333333333333,0.07142857142857142,3,1,1,1,Replen,1,468,39,0.6842212505773301,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2133,1434099,685542,l,regular fit,shirts,bewakoof,male-shirts,bk_ebo_004,4,2,1,0,30,3,3,2,1,0.1,0.1,0,0.1333333333333333,0.2380952380952381,0.2857142857142857,0.1,12,1,2,2,Replen,2,468,39,0.7229590961734582,2,2025-12-03,bk_ebo_004,0,NON EOSS,2.0
2134,1388333,659634,32,regular fit,pants,bewakoof,male-cargo_pants/pants,bk_ebo_004,2,0,0,1,20,2,2,1,0,0.06666666666666667,0.1,1,0.1333333333333333,0.3278688524590164,0.125,0.1,37,1,1,1,Replen,1,156,13,0.4865406930664535,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2135,1388318,659629,36,regular fit,pants,bewakoof,male-cargo_pants/pants,bk_ebo_004,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0.1202898550724638,0.09836065573770492,0.1111111111111111,0.01183178902352103,1,1,1,1,Replen,1,156,13,0.6897252522179299,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2136,1416856,677643,34,regular fit,pants,bewakoof,male-cargo_pants/pants,bk_ebo_004,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.1,0.1311475409836066,0.1666666666666667,0.01311475409836066,1,1,1,1,Replen,1,156,13,0.7397094153999089,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2137,1416858,677643,36,regular fit,pants,bewakoof,male-cargo_pants/pants,bk_ebo_004,1,0,0,0,6,0,0,0,0,0.0,0.0,1,0.1,0.09836065573770492,0.1111111111111111,0.009836065573770493,2,1,1,1,Replen,1,156,13,0.7440558643722549,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2138,1361391,646478,xl,oversized fit,pants,bewakoof heavy duty,male-cargo_pants/pants,bk_ebo_004,0,0,0,1,12,1,1,0,0,0.03333333333333333,0.08333333333333333,1,0.08333333333333333,0.2222222222222222,0.08333333333333333,0.08333333333333333,63,1,1,1,Replen,1,156,13,0.7808799459435196,1,2025-12-03,bk_ebo_004,1,NON EOSS,1.0
2139,1361389,646478,m,oversized fit,pants,bewakoof heavy duty,male-cargo_pants/pants,bk_ebo_004,1,0,0,0,3,0,0,0,0,0.0,0.0,1,0.08333333333333333,0.3333333333333333,0.03333333333333333,0.02777777777777778,27,1,2,2,Replen,2,156,13,0.793154639800608,2,2025-12-03,bk_ebo_004,1,NON EOSS,2.0
2140,1343338,637171,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,5,0,4,0,11,12,5,5,1,0.1666666666666667,0.4545454545454545,0,1.455149319279754,0.2556291390728477,0.4545454545454545,0.4545454545454545,17,4,5,5,Replen,5,1944,87,0.01616846904047423,5,2025-12-03,bk_ebo_005,0,NON EOSS,5.0
2141,1343341,637171,m,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,6,0,2,0,16,9,6,4,1,0.2,0.375,0,1.455149319279754,0.280794701986755,0.6666666666666666,0.375,158,3,4,4,Replen,4,1944,87,0.02950745599886547,4,2025-12-03,bk_ebo_005,0,NON EOSS,4.0
2142,1343344,637171,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,0,0,4,0,23,10,8,3,0,0.2666666666666667,0.3478260869565217,0,1.455149319279754,0.2370860927152318,0.3478260869565217,0.3478260869565217,80,3,4,4,Replen,4,1944,87,0.04187984969940228,4,2025-12-03,bk_ebo_005,0,NON EOSS,4.0
2143,1343348,637171,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,1,0,2,0,6,2,1,1,0,0.03333333333333333,0.1666666666666667,0,1.455149319279754,0.1403973509933775,0.5,0.1666666666666667,171,2,2,2,Replen,2,1944,87,0.04780828834757615,2,2025-12-03,bk_ebo_005,0,NON EOSS,2.0
2144,1343352,637171,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,0,1,1,0,18,3,2,1,1,0.06666666666666667,0.1111111111111111,0,1.455149319279754,0.08079470198675498,0.2222222222222222,0.1111111111111111,67,1,1,1,Replen,1,1944,87,0.05176058077969208,1,2025-12-03,bk_ebo_005,0,NON EOSS,1.0
2145,1446114,694319,s,boyfriend fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_005,0,0,2,0,3,1,1,1,1,0.03333333333333333,0.3333333333333333,0,1.333333333333333,0.2325301204819277,0.3333333333333333,0.3333333333333333,72,3,4,4,Replen,4,1428,66,0.06458485206035204,4,2025-12-03,bk_ebo_005,1,NON EOSS,4.0
2146,1446120,694319,xl,boyfriend fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_005,0,0,0,0,1,1,1,1,1,0.03333333333333333,1.0,1,1.333333333333333,0.127710843373494,0.1666666666666667,0.1666666666666667,22,2,2,2,Replen,2,1428,66,0.07227352492467966,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2147,1412553,676106,3xl,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_005,0,3,2,0,18,2,2,1,1,0.06666666666666667,0.1111111111111111,0,1.316111111111111,0.005298013245033113,0.2,0.1111111111111111,3,1,1,1,Replen,1,1944,87,0.09411298718293429,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2148,1412547,676106,l,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_005,0,2,1,0,25,2,2,1,1,0.06666666666666667,0.08,0,1.316111111111111,0.2370860927152318,0.3478260869565217,0.08,2,1,2,2,Replen,2,1944,87,0.09695863773405776,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2149,1441096,690768,m,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_005,0,0,1,0,3,2,2,2,2,0.06666666666666667,0.6666666666666666,0,1.0,0.280794701986755,0.6666666666666666,0.6666666666666666,52,5,6,6,Replen,6,1944,87,0.1206723923267533,6,2025-12-03,bk_ebo_005,0,NON EOSS,6.0
2150,1441099,690768,xl,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_005,0,0,1,0,3,1,1,1,1,0.03333333333333333,0.3333333333333333,0,1.0,0.1403973509933775,0.5,0.3333333333333333,31,3,3,3,Replen,3,1944,87,0.1325292696231011,3,2025-12-03,bk_ebo_005,0,NON EOSS,3.0
2151,1445972,694297,2xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_005,0,0,0,0,1,1,1,1,1,0.03333333333333333,1.0,1,1.0,0.07349397590361446,0.1666666666666667,0.1666666666666667,20,2,2,2,Replen,2,1428,66,0.07996219778900729,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2152,1254586,602500,m,regular fit,sweatshirts,bewakoof,male-sweatshirts,bk_ebo_005,0,1,1,0,25,2,2,1,0,0.06666666666666667,0.08,0,0.9466666666666667,0.2992700729927008,0.2,0.08,5,1,2,2,Replen,2,0,0,0.1534093098682176,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2153,1427952,684266,xl,oversized fit,shirts,bewakoof,male-shirts,bk_ebo_005,0,0,0,0,9,2,2,0,0,0.06666666666666667,0.2222222222222222,1,0.9005373281689071,0.1627906976744186,0.2222222222222222,0.2222222222222222,1,2,2,1,Replen,1,492,41,0.1409409037048373,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2154,1085539,537232,m,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,3,1,0,4,12,6,3,3,1,0.1,0.25,1,0.8575757575757577,0.280794701986755,0.6666666666666666,0.25,15,2,3,3,Replen,3,1944,87,0.1414219275953619,3,2025-12-03,bk_ebo_005,1,NON EOSS,3.0
2155,1085594,537232,3xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,0,0,0,2,5,1,1,0,0,0.03333333333333333,0.2,0,0.8575757575757577,0.005298013245033113,0.2,0.2,28,2,2,2,Replen,2,1944,87,0.1485360539731705,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2156,1085588,537232,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,0,0,0,1,11,1,1,1,0,0.03333333333333333,0.09090909090909091,1,0.8575757575757577,0.08079470198675498,0.2222222222222222,0.09090909090909091,86,1,1,1,Replen,1,1944,87,0.1600695618887088,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2157,1085584,537232,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,0,0,0,0,12,1,1,1,0,0.03333333333333333,0.08333333333333333,1,0.8575757575757577,0.1403973509933775,0.5,0.08333333333333333,5,1,1,1,Replen,1,1944,87,0.1630337812127958,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2158,1420867,680216,2xl,oversized fit,sweaters,bewakoof,male-sweaters,bk_ebo_005,2,0,0,0,6,1,1,0,0,0.03333333333333333,0.1666666666666667,1,0.7666666666666666,0.04316546762589928,0.1666666666666667,0.1666666666666667,2,2,2,2,Replen,2,0,0,0.2575769189223258,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2159,1355405,644636,2xl,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_005,2,0,0,0,2,2,1,0,0,0.03333333333333333,0.5,0,0.7,0.08602150537634408,0.5,0.5,1,4,4,1,Replen,1,0,0,0.05775132257357932,1,2025-12-03,bk_ebo_005,0,NON EOSS,1.0
2160,1350218,641019,l,oversized fit,sweaters,bewakoof,female-sweaters,bk_ebo_005,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0.7,0.1589403973509934,0.1,0.1112582781456954,2,1,2,2,Replen,2,0,0,0.5166628874197755,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2161,1420995,680230,2xl,regular fit,sweaters,bewakoof,male-sweaters,bk_ebo_005,0,0,0,1,11,1,1,0,0,0.03333333333333333,0.09090909090909091,0,0.6961722488038278,0.04316546762589928,0.1666666666666667,0.09090909090909091,19,1,1,1,Replen,1,0,0,0.3536416405191197,1,2025-12-03,bk_ebo_005,0,NON EOSS,1.0
2162,1420976,680230,l,regular fit,sweaters,bewakoof,male-sweaters,bk_ebo_005,0,0,0,0,19,1,1,0,0,0.03333333333333333,0.05263157894736842,0,0.6961722488038278,0.1726618705035971,0.1666666666666667,0.05263157894736842,1,1,2,1,Replen,1,0,0,0.367622438185369,1,2025-12-03,bk_ebo_005,0,NON EOSS,1.0
2163,1445941,694294,s,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_005,0,0,2,0,3,1,1,1,1,0.03333333333333333,0.3333333333333333,0,0.6666666666666666,0.2325301204819277,0.3333333333333333,0.3333333333333333,136,3,4,4,Replen,4,1428,66,0.1714911944523263,4,2025-12-03,bk_ebo_005,0,NON EOSS,4.0
2164,1445938,694294,xs,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_005,0,0,2,0,3,1,1,1,1,0.03333333333333333,0.3333333333333333,0,0.6666666666666666,0.09036144578313253,0.3333333333333333,0.3333333333333333,120,3,4,4,Replen,4,1428,66,0.1868685401809815,4,2025-12-03,bk_ebo_005,0,NON EOSS,4.0
2165,1433913,685510,s,regular fit,t-shirts,bob,male-t-shirts,bk_ebo_005,0,0,2,1,3,1,1,1,1,0.03333333333333333,0.3333333333333333,0,0.6666666666666666,0.2556291390728477,0.4545454545454545,0.3333333333333333,2,3,4,2,Replen,2,1944,87,0.2275579493280216,2,2025-12-03,bk_ebo_005,0,NON EOSS,2.0
2166,1321102,628765,2xl,oversized fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_005,0,0,0,3,3,1,1,1,0,0.03333333333333333,0.3333333333333333,1,0.6666666666666666,0.08333333333333334,0.3333333333333333,0.3333333333333333,20,3,3,3,Replen,3,240,20,0.1479677745252959,3,2025-12-03,bk_ebo_005,1,NON EOSS,3.0
2167,1433920,685510,l,regular fit,t-shirts,bob,male-t-shirts,bk_ebo_005,0,0,2,0,3,1,1,1,1,0.03333333333333333,0.3333333333333333,0,0.6666666666666666,0.2370860927152318,0.3478260869565217,0.3333333333333333,33,3,4,4,Replen,4,1944,87,0.2394148266243694,4,2025-12-03,bk_ebo_005,0,NON EOSS,4.0
2168,1321101,628765,xl,oversized fit,pants,bewakoof,female-cargo_pants/pants,bk_ebo_005,0,0,1,0,5,1,1,1,0,0.03333333333333333,0.2,0,0.6666666666666666,0.1666666666666667,0.2,0.2,74,2,2,2,Replen,2,240,20,0.2367484392404735,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2169,1416557,677598,xs,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_005,3,0,0,0,6,3,2,0,0,0.06666666666666667,0.3333333333333333,1,0.6275362318840579,0.09036144578313253,0.3333333333333333,0.3333333333333333,6,3,4,4,Replen,4,1428,66,0.2022458859096368,4,2025-12-03,bk_ebo_005,1,NON EOSS,4.0
2170,1416559,677598,m,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_005,3,0,0,0,23,6,6,3,0,0.2,0.2608695652173913,1,0.6275362318840579,0.255421686746988,0.3333333333333333,0.2608695652173913,4,2,3,3,Replen,3,1428,66,0.2142803303929322,3,2025-12-03,bk_ebo_005,1,NON EOSS,3.0
2171,1384829,657343,2xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_005,1,0,0,1,2,1,1,0,0,0.03333333333333333,0.5,1,0.6222222222222222,0.07349397590361446,0.1666666666666667,0.1666666666666667,39,2,2,2,Replen,2,1428,66,0.2235067378301253,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2172,1401677,666794,m,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_005,2,4,1,0,30,7,6,4,3,0.2,0.2,0,0.592929292929293,0.2566585956416464,0.3333333333333333,0.2,14,2,3,3,Replen,3,1428,66,0.2511859601417048,3,2025-12-03,bk_ebo_005,1,NON EOSS,3.0
2173,1401676,666794,s,oversized fit,t-shirts,bewakoof,female-t-shirts,bk_ebo_005,1,1,0,0,11,3,2,2,1,0.06666666666666667,0.1818181818181818,1,0.592929292929293,0.2336561743341404,0.3333333333333333,0.1818181818181818,1,2,3,1,Replen,1,1428,66,0.2595736032664258,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2174,1308890,624949,s,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,8,0,2,0,14,4,3,0,0,0.1,0.2142857142857143,0,0.5510673234811165,0.2556291390728477,0.4545454545454545,0.2142857142857143,24,2,3,3,Replen,3,1944,87,0.2470371048863073,3,2025-12-03,bk_ebo_005,0,NON EOSS,3.0
2175,1308902,624949,2xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,4,1,1,0,15,2,2,1,1,0.06666666666666667,0.1333333333333333,0,0.5510673234811165,0.08079470198675498,0.2222222222222222,0.1333333333333333,41,1,1,1,Replen,1,1944,87,0.2517798558048464,1,2025-12-03,bk_ebo_005,0,NON EOSS,1.0
2176,1308895,624949,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,7,1,2,0,29,4,3,1,1,0.1,0.103448275862069,0,0.5510673234811165,0.2370860927152318,0.3478260869565217,0.103448275862069,27,1,2,2,Replen,2,1944,87,0.2554595763450923,2,2025-12-03,bk_ebo_005,0,NON EOSS,2.0
2177,1308892,624949,m,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,10,3,2,0,30,4,3,1,1,0.1,0.1,0,0.5510673234811165,0.280794701986755,0.6666666666666666,0.1,38,1,2,2,Replen,2,1944,87,0.2590166395339966,2,2025-12-03,bk_ebo_005,0,NON EOSS,2.0
2178,1359219,645972,m,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,5,0,0,3,21,5,4,3,0,0.1333333333333333,0.1904761904761905,1,0.5256410256410257,0.2822902796271638,0.6666666666666666,0.1904761904761905,41,2,3,3,Replen,3,1944,87,0.2657919979890525,3,2025-12-03,bk_ebo_005,1,NON EOSS,3.0
2179,1359221,645972,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,3,1,0,2,26,3,3,2,1,0.1,0.1153846153846154,1,0.5256410256410257,0.2383488681757656,0.3478260869565217,0.1153846153846154,16,1,2,2,Replen,2,1944,87,0.2749778205098493,2,2025-12-03,bk_ebo_005,1,NON EOSS,2.0
2180,1359223,645972,xl,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,2,1,0,0,26,2,2,2,1,0.06666666666666667,0.07692307692307693,1,0.5256410256410257,0.1411451398135819,0.5,0.07692307692307693,25,1,1,1,Replen,1,1944,87,0.2777140229628526,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2181,1355240,644609,m,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_005,2,0,0,0,0,2,0,0,0,0.0,0.0,1,0.5,0.2419354838709677,0.1666666666666667,0.1209677419354839,1,1,2,1,Replen,1,0,0,0.2914978046766886,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2182,1355261,644609,xl,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_005,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0.5,0.09677419354838711,0.3333333333333333,0.04838709677419355,1,1,1,1,Replen,1,0,0,0.2970866423450995,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2183,1422716,681697,s,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_005,3,0,0,0,4,3,1,0,0,0.03333333333333333,0.25,1,0.4981481481481481,0.2556291390728477,0.4545454545454545,0.25,1,2,3,1,Replen,1,1944,87,0.3318327415829997,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2184,1422720,681697,l,oversized fit,t-shirts,bewakoof heavy duty,male-t-shirts,bk_ebo_005,1,1,0,2,27,4,4,2,1,0.1333333333333333,0.1481481481481481,1,0.4981481481481481,0.2370860927152318,0.3478260869565217,0.1481481481481481,50,2,3,3,Replen,3,1944,87,0.337102464825821,3,2025-12-03,bk_ebo_005,1,NON EOSS,3.0
2185,1426560,683793,2xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_005,0,0,0,1,15,2,2,1,1,0.06666666666666667,0.1333333333333333,1,0.4467836257309942,0.0738498789346247,0.1666666666666667,0.1333333333333333,27,1,1,1,Replen,1,1428,66,0.3091357480475901,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2186,1426558,683793,xl,oversized fit,t-shirts,bewakoof heavy duty,female-t-shirts,bk_ebo_005,0,0,0,1,18,1,1,1,0,0.03333333333333333,0.05555555555555555,1,0.4467836257309942,0.1283292978208233,0.1666666666666667,0.05555555555555555,56,1,1,1,Replen,1,1428,66,0.3116986390023659,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2187,1425181,682762,2xl,oversized fit,hoodies,bewakoof,male-hoodies,bk_ebo_005,0,0,1,0,16,1,1,0,0,0.03333333333333333,0.0625,0,0.4397727272727273,0.08602150537634408,0.5,0.0625,1,1,1,1,Replen,1,0,0,0.3881547001335353,1,2025-12-03,bk_ebo_005,1,NON EOSS,1.0
2188,1430378,684834,l,oversized fit,t-shirts,bewakoof,male-t-shirts,bk_ebo_005,1,0,1,3,13,2,2,0,0,0.06666666666666667,0.1538461538461539,0,0.4381598793363499,0.2370860927152318,0.3478260869565217,0.1538461538461539,75,2,2,2,Replen,2,1944,87,0.3783620104304359,2,2025-12-03,bk_ebo_005,0,NON EOSS,2.0
